cbsa_code,cbsa_name,cbsa_name_full,cbsa_type,is_metropolitan,is_micropolitan,lsad_code,aland,awater,intptlat,intptlon,hcv_25,hcv_occupied,hcv_pct_occupied,hcv_reported,hcv_pct_reported,hcv_months_since_report,hcv_pct_movein,hcv_people_per_unit,hcv_people_total,hcv_rent_per_month,hcv_spending_per_month,hcv_hh_income,hcv_person_income,hcv_pct_lt80_median,hcv_pct_lt50_median,hcv_pct_lt30_median,hcv_months_waiting,hcv_months_from_movein,hcv_pct_utility_allow,hcv_ave_util_allow,hcv_pct_overhoused,median_hh_income,median_gross_rent,poverty_rate,unemployment_rate,ba_plus_share,pop_65plus_share,minority_share,rent_burdened_share,severe_rent_burdened_share,hcv_median_gross_rent,hcv_median_hh_income,hcv_high_poverty_rate_share,high_poverty_rate_share,aqv_30,aqv_50,aqv_80,aqv_100,aqv_all,pvn_30,pvn_50,pvn_80,pvn_100,pvn_all,vng_30,vng_50,vng_80,vng_100,vng_all,em_30,em_50,em_80,em_100,em_all,recap_share,rcaa_share,hcv_coi_idx,hcv_coi_edu,hcv_coi_health_env,hcv_coi_eco,renter_coi_idx,renter_coi_edu,renter_coi_health_env,renter_coi_eco
27940,"Juneau, AK","Juneau, AK Micro Area",Micropolitan Statistical Area,False,True,M2,7003393461,1426244167,58.3729099,-134.1784454,331.0,283.0,85.0,316.0,100.0,11.0,14.0,1.4,458.0,583.0,830.0,22726.0,15680.0,99.0,95.0,79.0,-1.0,96.0,69.0,103.0,28.0,101661.0,1444.0,0.0891025434901443,0.0400513029790707,0.4123879022331633,0.1599043844750582,0.3863622067056678,0.3424457429048414,0.1560934891485809,1447.3383685800604,96391.63746223564,0.0,0.0,0.0,55.0,145.0,,155.0,995.0,1475.0,2635.0,3135.0,4650.0,664.0,1144.0,2304.0,2804.0,4319.0,664.0,1089.0,2159.0,,4164.0,0.0,0.0,67.58006042296073,59.764350453172206,70.07552870090635,68.49546827794562,69.9483870967742,61.96344086021505,71.09247311827957,71.05806451612904
27980,"Kahului-Wailuku, HI","Kahului-Wailuku, HI Metro Area",Metropolitan Statistical Area,True,False,M1,3039431895,3309033240,20.8559308,-156.6015502,1560.0,1544.0,99.0,1601.0,100.0,5.0,8.0,2.3,3702.0,585.0,1746.0,23672.0,10237.0,100.0,96.0,78.0,37.0,109.0,61.0,213.0,16.0,97109.0,1914.0,0.0917894866126258,0.0548665472036216,0.3096298533001183,0.207443996864918,0.709695058600514,0.4956087928077742,0.2658629111884841,1738.0122282608695,94315.90896739133,0.0952380952380952,0.1111111111111111,633.0,1167.0,2776.0,,6922.0,3772.0,6605.0,10802.0,13090.0,19000.0,2300.0,5133.0,9330.0,11618.0,17528.0,1667.0,3966.0,6554.0,,10606.0,0.0,0.0,51.26290760869565,37.43546195652174,57.45040760869565,54.79076086956522,52.27263157894737,39.36526315789474,48.19868421052632,57.72210526315789
28020,"Kalamazoo-Portage, MI","Kalamazoo-Portage, MI Metro Area",Metropolitan Statistical Area,True,False,M1,1455457976,47507421,42.2462657,-85.5328544,1269.0,1115.0,88.0,1159.0,100.0,4.0,7.0,2.3,2684.0,448.0,891.0,16169.0,6982.0,100.0,97.0,80.0,40.0,108.0,81.0,166.0,21.0,72532.0,1093.0,0.1265849095822074,0.0551107600617527,0.4127034447282319,0.1613720819437827,0.2540447832301096,0.4901589306388801,0.2448426481423008,1030.0055821371611,54635.25808997632,0.3725490196078431,0.2941176470588235,239.0,1279.0,1669.0,,1860.0,10050.0,17290.0,25630.0,29688.0,38050.0,8783.0,16023.0,24363.0,28421.0,36783.0,8544.0,14744.0,22694.0,,34923.0,0.0,0.0,29.24467245461721,25.601420678768743,66.25019731649566,27.486187845303867,42.269382391590014,39.787516425755584,66.06544021024968,40.20827858081472
28060,"Kalispell, MT","Kalispell, MT Micro Area",Micropolitan Statistical Area,False,True,M2,13175846363,437160633,48.2954221,-114.0520587,339.0,245.0,72.0,260.0,100.0,6.0,8.0,1.6,414.0,429.0,833.0,17873.0,11225.0,100.0,97.0,74.0,10.0,94.0,71.0,168.0,28.0,73925.0,1142.0,0.0932066334688656,0.0292976086139977,0.3718397461724416,0.2109580378517548,0.0995979944893626,0.4597137014314928,0.2089979550102249,1044.9617834394903,58077.01212121212,0.074074074074074,0.0625,4.0,194.0,613.0,,954.0,2002.0,4304.0,6632.0,8020.0,10820.0,1672.0,3974.0,6302.0,7690.0,10490.0,1668.0,3780.0,5689.0,,9536.0,0.0,0.0,53.2,65.23636363636363,64.82727272727273,42.74545454545454,55.84195933456562,63.15480591497227,55.59750462107209,50.14463955637708
28100,"Kankakee, IL","Kankakee, IL Metro Area",Metropolitan Statistical Area,True,False,M1,1752101354,12458977,41.1395105,-87.8611165,859.0,-5.0,-5.0,372.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,71281.0,1097.0,0.1219983600796532,0.0493611858816393,0.2118458948422912,0.1784592300839311,0.3204951469967646,0.4274382840955079,0.2177256171590449,948.748820754717,44674.07485380117,0.3809523809523809,0.2666666666666666,84.0,423.0,613.0,,650.0,2834.0,5508.0,8307.0,9654.0,12970.0,1979.0,4653.0,7452.0,8799.0,12115.0,1895.0,4230.0,6839.0,,11465.0,0.1672514619883041,0.0,12.519298245614037,15.375438596491229,33.37543859649123,11.673684210526316,36.23361603700848,34.989976869699305,47.765227447956825,35.1526599845798
28140,"Kansas City, MO-KS","Kansas City, MO-KS Metro Area",Metropolitan Statistical Area,True,False,M1,18794315271,301254928,38.9318567,-94.4438406,18068.0,13511.0,75.0,13576.0,100.0,6.0,8.0,2.1,27895.0,422.0,926.0,16357.0,7961.0,100.0,98.0,83.0,30.0,108.0,90.0,215.0,33.0,83460.0,1249.0,0.0995619180509696,0.0399166967605511,0.3977083334710642,0.1598197951258305,0.3078698297944856,0.4387194005649126,0.2069679098232032,1136.6958115764917,62093.2790299572,0.2096436058700209,0.1750841750841751,1978.0,7654.0,11914.0,,13656.0,67212.0,117729.0,185393.0,220852.0,301011.0,49190.0,99707.0,167371.0,202830.0,282989.0,47212.0,92053.0,155457.0,,269333.0,0.0918876928198868,0.0005548773721007,32.68316502053046,33.04832981910997,32.880867828209965,34.16807235600932,49.71843553890057,50.80416994727767,43.31576254688367,50.10344804674912
28180,"Kapaa, HI","Kapaa, HI Micro Area",Micropolitan Statistical Area,False,True,M2,1605351812,1674384756,22.0120383,-159.7059653,1174.0,849.0,72.0,856.0,100.0,5.0,13.0,2.0,1730.0,584.0,1389.0,23441.0,11599.0,100.0,96.0,76.0,10.0,94.0,58.0,168.0,15.0,97668.0,1870.0,0.0909028587098101,0.038479648425238,0.3008521397134563,0.224193351507507,0.7130786236454137,0.4651037456211264,0.1977903530045809,1855.4450050454088,89042.59483614698,0.0,0.0,19.0,31.0,112.0,,247.0,1489.0,2839.0,4719.0,5563.0,8085.0,482.0,1832.0,3712.0,4556.0,7078.0,463.0,1801.0,3600.0,,6831.0,0.0,0.0,52.63555114200596,39.695134061569014,52.31380337636544,57.058589870903674,52.409400123685835,40.6295609152752,46.02721088435374,57.44836116264688
28260,"Kearney, NE","Kearney, NE Micro Area",Micropolitan Statistical Area,False,True,M2,3844742658,18867974,40.7385945,-99.0317884,154.0,132.0,86.0,143.0,100.0,5.0,14.0,1.6,228.0,539.0,518.0,20297.0,12730.0,100.0,99.0,69.0,10.0,76.0,97.0,110.0,54.0,76109.0,930.0,0.0955582276636058,0.0245644545200459,0.343854825405554,0.1705822802485513,0.1542274663129232,0.3667165600762008,0.1649203973329704,899.2418300653595,70550.25490196078,0.1666666666666666,0.1538461538461538,63.0,188.0,188.0,,240.0,1855.0,3175.0,4925.0,5544.0,7205.0,1702.0,3022.0,4772.0,5391.0,7052.0,1639.0,2834.0,4584.0,,6812.0,0.0,0.0,52.8562091503268,62.7124183006536,47.06535947712418,47.58169934640523,57.43164469118667,66.99306037473977,45.65232477446218,53.382373351839
28300,"Keene, NH","Keene, NH Micro Area",Micropolitan Statistical Area,False,True,M2,1830367250,57589052,42.9254596,-72.2481828,813.0,625.0,77.0,709.0,100.0,5.0,14.0,1.8,1273.0,228.0,383.0,22085.0,12300.0,100.0,94.0,70.0,-1.0,324.0,30.0,181.0,11.0,83329.0,1276.0,0.0870492939561559,0.0331005311823726,0.3554117520524862,0.2237861754013739,0.0857989313944913,0.4545236955481091,0.1942316898037338,1341.68625,73884.67496886675,0.0588235294117647,0.0555555555555555,20.0,104.0,184.0,,230.0,2140.0,3905.0,5830.0,6674.0,8880.0,1337.0,3102.0,5027.0,5871.0,8077.0,1317.0,2998.0,4843.0,,7847.0,0.0,0.0,66.15566625155667,74.15940224159402,73.83935242839352,56.62640099626401,67.06981981981981,72.4391891891892,64.34684684684684,60.73141891891892
28340,"Kendallville, IN","Kendallville, IN Micro Area",Micropolitan Statistical Area,False,True,M2,1064085738,17060235,41.4046794,-85.4172708,35.0,30.0,85.0,30.0,100.0,6.0,7.0,1.4,43.0,469.0,757.0,18041.0,12587.0,100.0,100.0,70.0,28.0,74.0,100.0,218.0,57.0,71723.0,832.0,0.0915281178846071,0.0315892545446804,0.1879814139146162,0.1709653647752395,0.1494473102431834,0.3875782378430428,0.1336061627347135,781.0294117647059,64257.470588235294,0.0,0.0,35.0,179.0,279.0,,309.0,670.0,1695.0,2635.0,3105.0,4145.0,636.0,1661.0,2601.0,3071.0,4111.0,601.0,1482.0,2322.0,,3802.0,0.0,0.0,30.735294117647054,39.76470588235294,30.647058823529413,28.176470588235293,35.723763570566945,42.376357056694815,32.455971049457176,34.80337756332931
28380,"Kennett, MO","Kennett, MO Micro Area",Micropolitan Statistical Area,False,True,M2,1403538813,13708531,36.1530246,-90.0622538,211.0,136.0,64.0,137.0,100.0,7.0,4.0,2.5,346.0,350.0,598.0,14409.0,5705.0,100.0,98.0,77.0,31.0,99.0,100.0,199.0,49.0,47849.0,648.0,0.2202532594035666,0.0475937721160651,0.1321387346781729,0.1873567817262575,0.2646128105335903,0.3304286387187941,0.1222326895902025,635.3062200956938,51233.645933014355,0.5,0.6,63.0,163.0,163.0,,169.0,1160.0,2000.0,3010.0,3323.0,4175.0,951.0,1791.0,2801.0,3114.0,3966.0,888.0,1628.0,2638.0,,3797.0,0.0,0.0,19.66028708133971,27.04306220095694,15.421052631578949,21.933014354066987,14.39880239520958,22.10059880239521,11.67065868263473,16.464670658682635
28420,"Kennewick-Richland, WA","Kennewick-Richland, WA Metro Area",Metropolitan Statistical Area,True,False,M1,7619028336,214802393,46.3641545,-119.2549271,1518.0,1057.0,70.0,1116.0,100.0,5.0,10.0,1.9,2126.0,460.0,1100.0,18032.0,9466.0,100.0,97.0,83.0,13.0,109.0,97.0,117.0,23.0,89010.0,1284.0,0.1165722471836947,0.0535563553856854,0.296389073410173,0.1412829089789517,0.4411639251203468,0.4491869918699187,0.2101743843525391,1271.7498336660012,73268.37301587302,0.1785714285714285,0.1692307692307692,105.0,425.0,1029.0,,1389.0,6791.0,12655.0,19819.0,23375.0,32645.0,5279.0,11143.0,18307.0,21863.0,31133.0,5174.0,10718.0,17278.0,,29744.0,0.0019841269841269,0.0033068783068783,33.85251322751323,27.553571428571427,52.06150793650794,34.72089947089947,34.80257313524276,28.39347526420585,48.79859090212896,36.458263133711135
28450,"Kenosha, WI","Kenosha, WI Metro Area",Metropolitan Statistical Area,True,False,M1,704044387,1248872159,42.5875256,-87.8799955,1483.0,1374.0,93.0,1406.0,100.0,5.0,1.0,2.3,3235.0,475.0,953.0,18957.0,8239.0,100.0,96.0,76.0,12.0,104.0,94.0,124.0,23.0,81239.0,1219.0,0.1049480178779634,0.0440955256656601,0.3115025099532629,0.1583015709044277,0.2849772616630451,0.4427880214463188,0.2181683448847042,1172.100067613252,66830.69641649764,0.1707317073170731,0.1666666666666666,54.0,634.0,863.0,,949.0,4768.0,8458.0,13507.0,15851.0,21760.0,3289.0,6979.0,12028.0,14372.0,20281.0,3235.0,6345.0,11165.0,,19332.0,0.0,0.0,38.51656524678837,37.63894523326572,58.52062204192022,35.2183908045977,49.053538602941174,45.65096507352941,62.50413602941177,46.772288602941174
28500,"Kerrville, TX","Kerrville, TX Micro Area",Micropolitan Statistical Area,False,True,M2,2857617602,10231764,30.0535627,-99.3746817,62.0,-5.0,-5.0,43.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,69395.0,1109.0,0.1135748632390445,0.0329445713598653,0.3132258799119455,0.2906018059787993,0.3286657069677877,0.4240225118483412,0.1866113744075829,1197.360655737705,55179.54098360656,0.1666666666666666,0.0714285714285714,25.0,210.0,325.0,,355.0,890.0,1865.0,3520.0,4215.0,6455.0,829.0,1804.0,3459.0,4154.0,6394.0,804.0,1594.0,3134.0,,6039.0,0.0,0.0,41.77049180327869,55.21311475409836,6.918032786885246,49.295081967213115,42.504260263361736,58.72347017815647,10.595662277304417,46.35243996901627
28540,"Ketchikan, AK","Ketchikan, AK Micro Area",Micropolitan Statistical Area,False,True,M2,12579396153,4651598031,55.4499378,-131.1066847,119.0,102.0,85.0,114.0,100.0,10.0,18.0,1.6,183.0,613.0,830.0,23529.0,14657.0,100.0,95.0,68.0,-1.0,73.0,46.0,198.0,19.0,92885.0,1505.0,0.0869373019966109,0.0312370992156323,0.2743229689067201,0.17671411969785,0.3962085996513654,0.4541411895497498,0.1984435797665369,1475.9327731092435,83508.6806722689,0.0,0.0,4.0,68.0,132.0,,149.0,425.0,769.0,1218.0,1403.0,1905.0,306.0,650.0,1099.0,1284.0,1786.0,302.0,582.0,967.0,,1637.0,0.0,0.0,41.80672268907563,35.436974789915965,37.411764705882355,45.65546218487395,45.30446194225722,35.669291338582674,38.82152230971128,50.40157480314961
28580,"Key West-Key Largo, FL","Key West-Key Largo, FL Micro Area",Micropolitan Statistical Area,False,True,M2,2546044689,11153864839,25.5861198,-81.0226025,479.0,480.0,100.0,461.0,96.0,5.0,3.0,1.8,834.0,691.0,1611.0,27487.0,15194.0,98.0,90.0,69.0,16.0,121.0,92.0,181.0,23.0,87738.0,1999.0,0.1064992212800672,0.0293477497718177,0.3862700795443994,0.2473369166870266,0.362790129489372,0.5980117257201122,0.3197382955221344,1970.5417558886509,84689.14132762313,0.04,0.1071428571428571,200.0,534.0,1549.0,,3320.0,2179.0,3984.0,7527.0,8897.0,13000.0,1712.0,3517.0,7060.0,8430.0,12533.0,1512.0,2983.0,5511.0,,9213.0,0.0,0.0,52.58458244111349,60.62526766595289,20.35546038543897,55.349036402569595,54.89730769230769,59.01384615384615,22.27423076923077,58.59923076923077
28620,"Kill Devil Hills, NC","Kill Devil Hills, NC Micro Area",Micropolitan Statistical Area,False,True,M2,992558550,3000513281,35.6062688,-75.7675364,26.0,16.0,63.0,14.0,86.0,8.0,7.0,1.8,25.0,500.0,577.0,20384.0,11415.0,100.0,100.0,57.0,6.0,70.0,100.0,154.0,71.0,88994.0,1345.0,0.0662141019861578,0.0594040058622374,0.4320983379501385,0.2524884488448844,0.1461650165016501,0.4446890478811227,0.201706108970831,1681.76,75041.96,0.0,0.1,105.0,950.0,1939.0,,6759.0,459.0,1009.0,1759.0,2394.0,3565.0,434.0,984.0,1734.0,2369.0,3540.0,329.0,34.0,-205.0,,-3219.0,0.0,0.0,59.2,66.92,7.96,68.08,57.05890603085554,67.84151472650771,12.227208976157083,62.16970546984573
28660,"Killeen-Temple, TX","Killeen-Temple, TX Metro Area",Metropolitan Statistical Area,True,False,M1,7300156199,108968616,31.2027301,-97.7896384,3682.0,2288.0,62.0,2158.0,94.0,8.0,7.0,2.4,5124.0,423.0,797.0,16719.0,7041.0,99.0,92.0,69.0,24.0,88.0,99.0,161.0,31.0,69923.0,1217.0,0.137586236448558,0.0670158280042825,0.2564121590667123,0.1224431588316206,0.5430212800388381,0.4690376792977949,0.2080389638193106,1214.7742818057457,55066.01914137271,0.2758620689655172,0.2429906542056074,115.0,1265.0,2979.0,,3214.0,11886.0,23149.0,38519.0,47636.0,73290.0,8229.0,19492.0,34862.0,43979.0,69633.0,8114.0,18227.0,31883.0,,66419.0,0.0642603226688542,0.0,18.860267979217937,22.438884331419196,13.488651900464864,22.286847142466502,25.38122526947742,29.544685495974893,15.326238231682357,29.1563651248465
28680,"Kingsland, GA","Kingsland, GA Micro Area",Micropolitan Statistical Area,False,True,M2,1632397628,392733634,30.913358,-81.6420193,137.0,85.0,62.0,92.0,100.0,6.0,2.0,2.3,212.0,456.0,1352.0,17701.0,7681.0,100.0,96.0,66.0,-1.0,181.0,100.0,143.0,42.0,74378.0,1235.0,0.1287331142752829,0.0537923848391438,0.2455189887065038,0.1533965244865718,0.319536598209584,0.4671532846715328,0.247602690711321,1253.0814814814814,67330.97777777778,0.1,0.125,90.0,355.0,580.0,,595.0,1570.0,2580.0,4064.0,5092.0,7125.0,1435.0,2445.0,3929.0,4957.0,6990.0,1345.0,2090.0,3349.0,,6395.0,0.1185185185185185,0.0,39.98518518518519,56.111111111111114,43.94814814814815,33.111111111111114,40.48701754385965,56.76631578947369,40.01964912280702,34.62456140350877
28700,"Kingsport-Bristol, TN-VA","Kingsport-Bristol, TN-VA Metro Area",Metropolitan Statistical Area,True,False,M1,5207147250,95815037,36.6041611,-82.4401446,2672.0,2017.0,75.0,2102.0,100.0,5.0,16.0,2.0,4250.0,348.0,694.0,14021.0,6935.0,100.0,97.0,75.0,15.0,75.0,81.0,153.0,37.0,57792.0,849.0,0.1508773652851437,0.0522945036387185,0.2392646058894293,0.2287689565760096,0.0773158067442623,0.3491535404092448,0.161872515825114,798.153007518797,47692.31616541353,0.2763157894736842,0.2658227848101265,265.0,1239.0,1533.0,,1734.0,7270.0,13544.0,19968.0,23878.0,33565.0,4610.0,10884.0,17308.0,21218.0,30905.0,4345.0,9645.0,15775.0,,29171.0,0.0,0.0,29.86992481203007,48.830075187969925,29.7890977443609,24.916165413533836,35.389542678385226,51.37524206762997,30.770147475048415,30.814241024877106
28740,"Kingston, NY","Kingston, NY Metro Area",Metropolitan Statistical Area,True,False,M1,2911757764,94596810,41.9472124,-74.2654582,2639.0,2077.0,79.0,2040.0,98.0,6.0,6.0,1.9,3782.0,510.0,1427.0,20039.0,10809.0,100.0,97.0,80.0,10.0,118.0,74.0,200.0,10.0,86271.0,1425.0,0.1463535779125132,0.0541019562664776,0.3822150112239681,0.2127206313218438,0.2762361651907711,0.5156571530822224,0.3012883600250514,1354.466165413534,65979.18262548263,0.2857142857142857,0.3,29.0,113.0,657.0,,813.0,6140.0,10088.0,14408.0,16696.0,22280.0,3550.0,7498.0,11818.0,14106.0,19690.0,3521.0,7385.0,11161.0,,18877.0,0.0,0.0,44.25019305019305,36.21930501930502,69.55521235521236,41.86254826254826,58.12589766606822,52.733168761220824,64.8931777378815,56.65146726862302
28780,"Kingsville, TX","Kingsville, TX Micro Area",Micropolitan Statistical Area,False,True,M2,2282572444,541041659,27.4387348,-97.6606203,626.0,554.0,88.0,540.0,97.0,5.0,10.0,2.2,1189.0,430.0,749.0,18113.0,8226.0,99.0,92.0,63.0,14.0,79.0,99.0,180.0,16.0,61292.0,1043.0,0.2809489025705242,0.0768799887970872,0.2321773203111293,0.132509238366199,0.7919487229798228,0.4381663113006396,0.2954868514570007,999.283849918434,54387.403536977494,0.7777777777777778,0.7777777777777778,0.0,0.0,160.0,,215.0,1765.0,2795.0,3390.0,3829.0,5475.0,1143.0,2173.0,2768.0,3207.0,4853.0,1143.0,2173.0,2608.0,,4638.0,0.247588424437299,0.0,14.628617363344052,19.942122186495176,9.229903536977492,18.7475884244373,16.273972602739725,25.698630136986303,9.752511415525117,18.90502283105023
28820,"Kinston, NC","Kinston, NC Micro Area",Micropolitan Statistical Area,False,True,M2,1033630011,5900299,35.2400662,-77.6355141,857.0,714.0,83.0,689.0,96.0,5.0,8.0,2.2,1508.0,423.0,571.0,16277.0,7437.0,99.0,92.0,68.0,15.0,89.0,100.0,223.0,43.0,45143.0,861.0,0.2195225837515509,0.0903061430824604,0.1634849556131667,0.2145159234509004,0.5271399697736667,0.406509186351706,0.1818372703412073,850.2089201877934,39908.34074941452,0.4705882352941176,0.4705882352941176,30.0,169.0,169.0,,195.0,2150.0,3830.0,6340.0,7199.0,9330.0,1296.0,2976.0,5486.0,6345.0,8476.0,1266.0,2807.0,5317.0,,8281.0,0.2681498829039813,0.0,9.553864168618269,10.440281030444964,31.292740046838407,9.5327868852459,13.027867095391212,13.112004287245444,29.817256162915328,13.240085744908896
28860,"Kirksville, MO","Kirksville, MO Micro Area",Micropolitan Statistical Area,False,True,M2,2265278463,7684518,40.2844893,-92.5651239,267.0,186.0,70.0,180.0,97.0,6.0,16.0,1.9,334.0,322.0,505.0,13884.0,7482.0,99.0,99.0,81.0,13.0,72.0,91.0,195.0,38.0,61485.0,752.0,0.2003789673140691,0.0409146527990211,0.3182360663563671,0.1591056273219946,0.1194996421145915,0.3198952879581151,0.1960732984293193,726.4865900383141,53526.14559386973,0.4444444444444444,0.5,48.0,260.0,300.0,,298.0,1390.0,1900.0,2520.0,2959.0,3710.0,1129.0,1639.0,2259.0,2698.0,3449.0,1081.0,1379.0,1959.0,,3151.0,0.0,0.0,34.969348659003835,58.08429118773947,24.15708812260537,31.1455938697318,37.04716981132076,59.76954177897574,26.353099730458226,32.607816711590296
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY","Kiryas Joel-Poughkeepsie-Newburgh, NY Metro Area",Metropolitan Statistical Area,True,False,M1,4163871452,144860339,41.5752737,-74.0338729,8383.0,6619.0,79.0,6924.0,100.0,6.0,3.0,3.3,22552.0,577.0,1510.0,23531.0,7225.0,100.0,96.0,80.0,34.0,134.0,79.0,251.0,13.0,98233.0,1638.0,0.1089110509834205,0.0536954593500888,0.3662091628799311,0.1654101095857759,0.3862671600202032,0.5173931422035458,0.2802794838003829,1536.7484647802528,70697.5879535385,0.1375,0.1329479768786127,244.0,1200.0,2219.0,,2948.0,21128.0,34225.0,49681.0,58103.0,78778.0,12777.0,25874.0,41330.0,49752.0,70427.0,12533.0,24674.0,39111.0,,67479.0,0.0763980361633337,0.0,41.62064423422345,46.88061310022752,72.47814632978087,36.13231948269668,55.74792454746249,52.71210236360405,73.25660717459189,52.96001421716723
28900,"Klamath Falls, OR","Klamath Falls, OR Micro Area",Micropolitan Statistical Area,False,True,M2,15410373388,484953082,42.6837613,-121.6461682,952.0,815.0,86.0,970.0,100.0,5.0,18.0,1.9,1874.0,381.0,762.0,14498.0,7504.0,100.0,97.0,76.0,62.0,69.0,92.0,135.0,15.0,58830.0,991.0,0.183068844301069,0.0717555626530394,0.2268484848484848,0.2234259114268225,0.2557974006007374,0.4873153681362047,0.3018378622167099,959.072708113804,48781.267650158064,0.4285714285714285,0.4090909090909091,25.0,139.0,168.0,,168.0,2440.0,3908.0,5723.0,6715.0,9285.0,1491.0,2959.0,4774.0,5766.0,8336.0,1466.0,2820.0,4606.0,,8168.0,0.0,0.0,22.985247629083247,27.874604847207586,51.69441517386723,19.512118018967335,26.60958535271944,27.50834679590738,49.74959612277868,24.980075390414648
28940,"Knoxville, TN","Knoxville, TN Metro Area",Metropolitan Statistical Area,True,False,M1,9067414138,385668828,36.0444622,-84.1361137,5978.0,4165.0,70.0,4716.0,100.0,5.0,18.0,2.2,10355.0,403.0,1111.0,16258.0,7404.0,100.0,97.0,80.0,34.0,101.0,92.0,167.0,32.0,72422.0,1145.0,0.1223094026525618,0.0366382182857879,0.3271610052471693,0.1890562633482114,0.1616320243370544,0.4284374665094845,0.2042028364233915,1154.17198522002,55844.317572099266,0.2020725388601036,0.1938325991189427,728.0,2904.0,4781.0,,5313.0,26580.0,45158.0,69961.0,81712.0,109754.0,20616.0,39194.0,63997.0,75748.0,103790.0,19888.0,36290.0,59216.0,,98477.0,0.0098926894701542,0.0008383635144198,31.76827632461435,41.57461435278336,39.492622401073106,28.2102615694165,43.068525976274216,51.5028609435647,44.74129416695519,39.488720228875486
29020,"Kokomo, IN","Kokomo, IN Metro Area",Metropolitan Statistical Area,True,False,M1,759058622,2194576,40.4835368,-86.1141178,1139.0,1025.0,90.0,1026.0,100.0,4.0,12.0,2.1,2146.0,338.0,755.0,13278.0,6348.0,100.0,98.0,81.0,18.0,74.0,61.0,172.0,19.0,64027.0,937.0,0.1340961265167802,0.0583024888321633,0.2082040675629093,0.1985863024166587,0.1736197344541026,0.4556043536375788,0.2348672904334542,874.9885664028144,45224.204925241866,0.2777777777777778,0.238095238095238,185.0,785.0,975.0,,1030.0,2285.0,4010.0,6340.0,7289.0,9900.0,1148.0,2873.0,5203.0,6152.0,8763.0,963.0,2088.0,4228.0,,7733.0,0.0,0.0,22.274406332453825,33.81442392260334,23.08179419525066,20.852242744063325,31.15252525252525,37.43282828282828,33.12828282828283,30.00050505050505
29060,"Laconia, NH","Laconia, NH Micro Area",Micropolitan Statistical Area,False,True,M2,1040779612,176541258,43.5191091,-71.4253661,507.0,434.0,86.0,440.0,100.0,4.0,9.0,1.6,714.0,477.0,1036.0,19760.0,12177.0,100.0,99.0,81.0,17.0,106.0,52.0,130.0,15.0,92783.0,1167.0,0.0847660055944935,0.030994679149827,0.3355213841447355,0.2395954159513756,0.0729364821602561,0.4377862595419847,0.2175572519083969,1232.4083665338646,61566.58846918489,0.0833333333333333,0.0555555555555555,0.0,105.0,169.0,,169.0,1399.0,2714.0,4159.0,4828.0,5950.0,896.0,2211.0,3656.0,4325.0,5447.0,896.0,2106.0,3487.0,,5278.0,0.0,0.0,43.538767395626245,36.886679920477135,48.31809145129225,44.07952286282306,55.15378151260504,52.384873949579834,31.142857142857142,59.384873949579834
29100,"La Crosse-Onalaska, WI-MN","La Crosse-Onalaska, WI-MN Metro Area",Metropolitan Statistical Area,True,False,M1,4650281293,180750122,43.6982642,-91.1101402,298.0,190.0,64.0,238.0,100.0,5.0,6.0,1.8,421.0,434.0,857.0,17347.0,9807.0,100.0,99.0,83.0,11.0,70.0,93.0,138.0,27.0,73340.0,1027.0,0.1186996105131171,0.0286887059656576,0.3357797840638788,0.1925965097831835,0.1068511663434984,0.4041995877705256,0.1931896255582274,994.763698630137,60389.94217687075,0.2,0.175,288.0,689.0,849.0,,933.0,5304.0,9702.0,14857.0,17696.0,22775.0,5010.0,9408.0,14563.0,17402.0,22481.0,4722.0,8719.0,13714.0,,21548.0,0.0,0.0,54.636054421768705,64.77551020408163,75.19727891156462,44.15986394557823,57.704061470911086,66.51130625686059,72.98638858397365,48.65839736553238
29180,"Lafayette, LA","Lafayette, LA Metro Area",Metropolitan Statistical Area,True,False,M1,7338982168,1144545748,30.0129611,-92.1365518,3168.0,2484.0,78.0,2531.0,100.0,5.0,11.0,2.4,6072.0,356.0,633.0,14211.0,5923.0,100.0,97.0,79.0,14.0,95.0,99.0,109.0,33.0,60892.0,977.0,0.1838600188700052,0.0530495202382265,0.2763848145262349,0.1552845961086331,0.3413266638931084,0.4483101581776103,0.2326951399116347,902.5040650406504,41875.68320482736,0.4166666666666667,0.375,385.0,1312.0,2507.0,,2778.0,14719.0,23692.0,32914.0,36560.0,49110.0,11605.0,20578.0,29800.0,33446.0,45996.0,11220.0,19266.0,27293.0,,43218.0,0.3500321130378934,0.0,17.770070648683365,24.877007064868337,36.1242774566474,15.7703917790623,35.078293626552636,42.05039706780696,38.81124007330482,32.48615353288536
